date,gold_usd_oz,silver_usd_oz,platinum_usd_oz
2006-09-20,580.25,10.74,1135
2006-09-21,578.75,11.02,1132
2006-09-22,589,11.28,1153
2006-09-25,584.75,11.33,1127
2006-09-26,591,11.31,1127
2006-09-27,593.75,11.58,1140
2006-09-28,603,11.66,1150
2006-09-29,599.25,11.55,1140
2006-10-02,600.6,11.58,1150
2006-10-03,582.25,11.34,1123
2006-10-04,573.6,10.82,1102
2006-10-05,573.3,10.96,1085
2006-10-06,560.75,11.01,1085
2006-10-09,575.25,11.34,1087
2006-10-10,571.4,11.21,1072
2006-10-11,574.1,11.14,1065
2006-10-12,573,11.3,1070
2006-10-13,586.1,11.4,1073
2006-10-16,595.1,11.72,1087
2006-10-17,590,11.85,1086
2006-10-18,594,11.76,1083
2006-10-19,597.25,11.62,1080
2006-10-20,596.6,11.98,1080
2006-10-23,582.75,11.71,1072
2006-10-24,575.6,11.57,1072
2006-10-25,580.75,11.75,1063
2006-10-26,596.25,11.97,1082
2006-10-27,596.25,12.05,1072
2006-10-30,608.5,12.13,1086
2006-10-31,603.75,12.08,1073
2006-11-01,614.1,12.36,1099
2006-11-02,620.75,12.41,1108
2006-11-03,622.75,12.62,1200
2006-11-06,626.1,12.51,1177.5
2006-11-07,625.75,12.62,1189
2006-11-08,623.2,12.605,1167
2006-11-09,625.25,12.595,1192
2006-11-10,629.3,13.025,1220
2006-11-13,623.5,12.86,1185
2006-11-14,627,12.85,1186
2006-11-15,617.75,12.69,1160
2006-11-16,624.75,12.94,1196
2006-11-17,620.5,12.75,1160
2006-11-20,625.5,12.92,1262
2006-11-21,624.5,12.92,1355
2006-11-22,631.8,13.07,1140
2006-11-23,630.25,13.12,1163
2006-11-24,639.5,13.365,1192
2006-11-27,638.75,13.485,1174
2006-11-28,637,13.44,1185
2006-11-29,637.5,13.65,1145
2006-11-30,646.7,13.68,1171
2006-12-01,648.75,13.85,1156
2006-12-04,646,14.05,1156
2006-12-05,645.8,14.045,1141
2006-12-06,636,13.68,1126
2006-12-07,627.75,13.67,1122
2006-12-08,637.4,13.84,1117
2006-12-11,626.75,13.72,1106
2006-12-12,628,13.85,1110
2006-12-13,624,13.795,1106
2006-12-14,627.4,13.77,1110
2006-12-15,623.75,13.73,1110
2006-12-18,614,12.97,1104
2006-12-19,620.5,12.46,1118
2006-12-20,619.25,12.8,1122
2006-12-21,620.5,12.52,1119
2006-12-22,,12.5,1119
2006-12-27,628.5,12.86,1124
2006-12-28,632,12.84,1118
2006-12-29,,12.9,
2007-01-02,639.75,13.01,1135
2007-01-03,642.6,12.91,1136
2007-01-04,628.7,12.62,1128
2007-01-05,609.5,12.7,1120
2007-01-08,609.5,12.21,1118
2007-01-09,609.6,12.36,1123
2007-01-10,608.4,12.45,1143
2007-01-11,612,12.41,1143
2007-01-12,619.75,12.43,1137
2007-01-15,627,12.885,1147
2007-01-16,627.05,12.84,1142
2007-01-17,626.5,12.55,1136
2007-01-18,635,12.84,1157
2007-01-19,629,12.72,1154
2007-01-22,639,12.87,1160
2007-01-23,642.5,13.09,1168
2007-01-24,642.1,13.2,1166
2007-01-25,651.75,13.38,1180
2007-01-26,645.5,13.22,1169
2007-01-29,644.75,13.25,1164
2007-01-30,645.2,13.15,1170
2007-01-31,650.5,13.36,1169
2007-02-01,660.2,13.58,1191
2007-02-02,645.7,13.66,1165
2007-02-05,649.4,13.29,1165
2007-02-06,653.25,13.66,1186
2007-02-07,653.75,13.65,1195
2007-02-08,656,13.53,1187
2007-02-09,664.5,13.84,1196
2007-02-12,664.55,13.78,1189
2007-02-13,667.8,13.79,1194
2007-02-14,668.25,13.96,1216
2007-02-15,664.75,13.98,1213
2007-02-16,665.1,13.9,1195
2007-02-19,670.75,14.03,1217
2007-02-20,663.9,13.9,1208
2007-02-21,661.25,13.74,1210
2007-02-22,676.6,14.25,1225
2007-02-23,683,14.28,1234
2007-02-26,685.75,14.58,1236
2007-02-27,676.2,14.49,1230
2007-02-28,664.2,14.31,1239
2007-03-01,670.4,14.29,1248
2007-03-02,651.9,13.53,1203
2007-03-05,636.75,12.605,1165
2007-03-06,643.75,12.935,1190
2007-03-07,646.4,12.89,1186
2007-03-08,654.25,13.09,1195
2007-03-09,652.25,13.07,1203
2007-03-12,647.75,12.97,1203
2007-03-13,650.8,12.92,1220
2007-03-14,643.25,12.65,1203
2007-03-15,648.5,12.9,1215
2007-03-16,653.2,13.07,1219
2007-03-19,655,13.16,1226
2007-03-20,659,13.25,1231
2007-03-21,658.75,13.33,1232
2007-03-22,663,13.375,1236
2007-03-23,656.25,13.37,1232
2007-03-26,663,13.26,1237
2007-03-27,664,13.34,1239
2007-03-28,666.75,13.36,1246
2007-03-29,661,13.34,1241
2007-03-30,661.75,13.35,1244
2007-04-02,658.25,13.335,1235
2007-04-03,664.25,13.28,1245
2007-04-04,672.25,13.45,1248
2007-04-05,673.5,13.58,1251
2007-04-10,677.4,13.84,1262
2007-04-11,678.2,13.92,1265
2007-04-12,677.25,13.84,1265
2007-04-13,681.75,13.88,1266
2007-04-16,686.5,14.09,1276
2007-04-17,688,13.96,1270
2007-04-18,688.75,13.96,1281
2007-04-19,681.9,13.835,1292
2007-04-20,691.4,13.87,1317
2007-04-23,688.7,13.86,1318
2007-04-24,688.4,14.03,1321
2007-04-25,684,13.79,1307
2007-04-26,673,13.66,1300
2007-04-27,677.5,13.35,1281
2007-04-30,677,13.5,1286
2007-05-01,673.6,13.45,1285
2007-05-02,669.5,13.18,1285
2007-05-03,674.2,13.33,1299
2007-05-04,688.8,13.4,1311
2007-05-08,684.25,13.48,1328
2007-05-09,683,13.45,1326
2007-05-10,673.5,13.29,1321
2007-05-11,669,13.04,1324
2007-05-14,670.2,13.19,1329
2007-05-15,668.25,13.02,1320
2007-05-16,667.75,13.16,1326
2007-05-17,656.75,12.9,1302
2007-05-18,657,12.87,1308
2007-05-21,658,12.93,1305
2007-05-22,662,13.07,1294
2007-05-23,662.05,12.96,1295
2007-05-24,659,13.04,1290
2007-05-25,655.3,12.925,1276
2007-05-29,660.15,13.03,1267
2007-05-30,652.65,13.11,1257
2007-05-31,659.1,13.25,1280
2007-06-01,666.5,13.53,1290
2007-06-04,671.1,13.67,1292
2007-06-05,671.5,13.71,1296
2007-06-06,669.7,13.69,1288
2007-06-07,668.75,13.65,1300
2007-06-08,655.25,13.31,1288
2007-06-11,650.3,13.16,1291
2007-06-12,647.25,13.15,1290
2007-06-13,647.65,12.86,1275
2007-06-14,653.25,13.04,1276
2007-06-15,653.1,13.06,1278
2007-06-18,656,13.31,1293
2007-06-19,656.3,13.19,1289
2007-06-20,657.7,13.34,1295
2007-06-21,650.5,13.17,1290
2007-06-22,652.85,13.155,1301
2007-06-25,650.75,12.96,1288
2007-06-26,647,12.85,1273
2007-06-27,642.1,12.26,1266
2007-06-28,647.25,12.425,1279
2007-06-29,650.5,12.54,1273
2007-07-02,654.75,12.47,1277.5
2007-07-03,654.25,12.6,1281
2007-07-04,654.15,12.605,1283
2007-07-05,651,12.6,1290
2007-07-06,648.75,12.4,1287
2007-07-09,661.25,12.74,1303
2007-07-10,661.7,12.76,1296
2007-07-11,663,12.95,1306
2007-07-12,667.25,12.95,1308
2007-07-13,666.5,13.125,1313
2007-07-16,666,13.03,1313
2007-07-17,666.5,12.9,1309
2007-07-18,666.75,12.94,1309
2007-07-19,674.5,13.25,1322
2007-07-20,681.6,13.29,1332
2007-07-23,682,13.34,1329
2007-07-24,684.3,13.34,1333
2007-07-25,674.75,13.175,1317
2007-07-26,670,13.13,1314
2007-07-27,660.5,12.75,1284
2007-07-30,661.5,12.73,1270
2007-07-31,665.5,12.93,1292
2007-08-01,665.75,12.77,1283
2007-08-02,666.25,12.96,1287
2007-08-03,670.5,12.96,1286
2007-08-06,671.5,13.1,1294
2007-08-07,668,12.99,1282
2007-08-08,675.5,13.03,1286
2007-08-09,662.6,12.975,1268
2007-08-10,668.5,12.69,1269
2007-08-13,668.75,12.87,1276
2007-08-14,668.35,12.76,1272
2007-08-15,667.25,12.51,1262
2007-08-16,662.25,12.365,1245
2007-08-17,657.5,11.69,1245
2007-08-20,659.5,11.95,1249
2007-08-21,657.5,11.67,1244
2007-08-22,659.5,11.68,1240
2007-08-23,660.75,11.88,
2007-08-24,660.85,11.7,1240
2007-08-28,666,11.83,1255
2007-08-29,664.25,11.8,1260
2007-08-30,666,11.86,1266
2007-08-31,672,11.95,1268
2007-09-03,672,12.1,1268
2007-09-04,678.75,12.095,1270
2007-09-05,680.25,12.215,1273
2007-09-06,688.15,12.245,1281
2007-09-07,701,12.57,1289
2007-09-10,703.5,12.56,1292
2007-09-11,704.15,12.57,1292
2007-09-12,706,12.66,1299
2007-09-13,704.5,12.47,1297
2007-09-14,716.35,12.5,1294
2007-09-17,719,12.59,1298
2007-09-18,714.75,12.96,1300
2007-09-19,725.15,12.995,1306
2007-09-20,734.5,13.17,1323
2007-09-21,737,13.47,1332
2007-09-24,730,13.62,1331
2007-09-25,728.5,13.28,1333
2007-09-26,734.75,13.44,1348
2007-09-27,731.75,13.51,1350
2007-09-28,743,13.65,1377
2007-10-01,742.5,13.775,1377
2007-10-02,731,13.28,1359
2007-10-03,730.25,13.35,1359
2007-10-04,725.5,13.22,1357
2007-10-05,737,13.435,1364
2007-10-08,733.75,13.29,1369
2007-10-09,736,13.21,1357
2007-10-10,741.25,13.62,1389
2007-10-11,749,13.67,1394
2007-10-12,749.5,13.79,1416
2007-10-15,758.85,13.95,1426
2007-10-16,756.75,13.66,1410
2007-10-17,762.5,13.6,1421
2007-10-18,764.15,13.68,1446
2007-10-19,763,13.83,1452
2007-10-22,751.25,13.35,1431
2007-10-23,758.25,13.57,1447
2007-10-24,757.5,13.44,1437
2007-10-25,767.5,13.725,1447
2007-10-26,779.15,14.07,1454
2007-10-29,788.5,14.41,1457
2007-10-30,783.25,14.175,1443
2007-10-31,789.5,14.32,1440
2007-11-01,790.25,14.36,1443
2007-11-02,796.5,14.32,1439
2007-11-05,804.75,14.49,1458
2007-11-06,822.5,14.96,1472
2007-11-07,834.5,15.82,1470
2007-11-08,841.1,15.36,1462
2007-11-09,831.5,15.15,1434
2007-11-12,803.5,15.14,1389
2007-11-13,804.25,14.675,1415
2007-11-14,813.5,14.97,1440
2007-11-15,794,14.82,1423
2007-11-16,789.75,14.45,1450
2007-11-19,778.85,14.52,1455
2007-11-20,795.5,14.36,1460
2007-11-21,798,14.55,1468
2007-11-22,803.25,14.52,1468
2007-11-23,815.25,14.55,1475
2007-11-26,830,14.885,1475
2007-11-27,810.75,14.65,1456
2007-11-28,801.75,14.275,1440
2007-11-29,794.5,14.38,1440
2007-11-30,783.5,14.23,1440
2007-12-03,784.25,13.86,1450
2007-12-04,797.5,14.25,1464
2007-12-05,793,14.34,1468
2007-12-06,801.5,14.06,1460
2007-12-07,792.5,14.44,1458
2007-12-10,809.5,14.38,1463
2007-12-11,808.75,14.615,1462
2007-12-12,814,14.635,1474
2007-12-13,800.7,14.61,1477
2007-12-14,789.5,14.01,1462
2007-12-17,790.75,13.745,1482
2007-12-18,804.25,13.97,1510
2007-12-19,799.75,13.98,1510
2007-12-20,795.25,13.97,1514
2007-12-21,810.5,14.29,1516
2007-12-24,,14.35,
2007-12-27,829,14.67,1544
2007-12-28,833.75,14.75,1530
2007-12-31,,14.76,
2008-01-02,846.75,14.93,1541
2008-01-03,858.85,15.38,1535
2008-01-04,855,15.275,1545
2008-01-07,859.25,15.24,1531
2008-01-08,873.5,15.485,1543
2008-01-09,877,16,1550
2008-01-10,884.25,15.62,1538
2008-01-11,891,16.06,1564
2008-01-14,902,16.5,1577
2008-01-15,913,16.24,1575
2008-01-16,889.75,15.85,1561
2008-01-17,888.25,15.88,1564
2008-01-18,882,15.825,1560
2008-01-21,871.25,15.77,1547
2008-01-22,875,15.57,1538
2008-01-23,888.25,15.95,1546
2008-01-24,909.25,16.35,1591
2008-01-25,918.25,16.53,1681
2008-01-28,921.75,16.44,1693
2008-01-29,924.5,16.75,1690
2008-01-30,919,16.76,1686
2008-01-31,923.25,16.74,1731
2008-02-01,914.75,17.19,1755
2008-02-04,893.75,16.7,1786
2008-02-05,887.5,16.51,1768
2008-02-06,903,16.48,1813
2008-02-07,899.75,16.7,1827
2008-02-08,916.25,16.95,1860
2008-02-11,918,17.37,1924
2008-02-12,917,17.46,1937
2008-02-13,899,16.98,1932
2008-02-14,906,17.26,1981
2008-02-15,912.5,17.38,2060
2008-02-18,903.25,17.01,2109
2008-02-19,924,17.25,2145
2008-02-20,920,17.42,2073
2008-02-21,945,17.98,2180
2008-02-22,943,17.94,2155
2008-02-25,937.75,18.06,2144
2008-02-26,937,18.12,2123
2008-02-27,959.5,19.33,2140
2008-02-28,959.75,19.24,2131
2008-02-29,971.5,19.62,2150
2008-03-03,988.5,20.16,2174
2008-03-04,984.75,20.32,2273
2008-03-05,974.5,19.48,2189
2008-03-06,976.5,20.8,2230
2008-03-07,972.5,20.22,2082
2008-03-10,969.25,19.57,1947
2008-03-11,970,20.25,2055
2008-03-12,975.5,19.7,2051
2008-03-13,995,20.79,2100
2008-03-14,1003.5,20.41,2107
2008-03-17,1011.25,20.92,1995
2008-03-18,1006.75,20.38,1998
2008-03-19,958.5,19.88,1890
2008-03-20,925.75,17.53,1823
2008-03-25,926.75,17.575,1954
2008-03-26,946.75,18.07,1983
2008-03-27,946.75,18.2,2002
2008-03-28,934.25,18.36,1990
2008-03-31,933.5,17.99,2040
2008-04-01,887.75,16.74,1918
2008-04-02,890,16.89,1927
2008-04-03,896.5,17.15,1975
2008-04-04,905.5,17.45,1989
2008-04-07,926.5,17.96,2034
2008-04-08,915,18,2004
2008-04-09,917,17.49,1997
2008-04-10,928,18.32,2028
2008-04-11,927.75,17.95,2019
2008-04-14,926.5,17.45,1955
2008-04-15,929.75,17.86,
2008-04-16,945,18.07,2024
2008-04-17,946,18.56,2048
2008-04-18,908.75,18.18,2026
2008-04-21,918.5,17.86,2034
2008-04-22,918,17.56,1985
2008-04-23,898.5,17.55,2004
2008-04-24,895.5,17.09,1994
2008-04-25,891.5,16.68,1951
2008-04-28,890.5,16.94,1964
2008-04-29,880,16.78,1950
2008-04-30,871,16.47,1929
2008-05-01,853,16.64,1886
2008-05-02,853.5,16.19,1878
2008-05-06,880,16.7,1940
2008-05-07,868.25,16.69,1930
2008-05-08,877,16.58,2002
2008-05-09,876,16.97,2079
2008-05-12,883.5,16.74,2054
2008-05-13,865,17.08,2062
2008-05-14,866.5,16.69,2032
2008-05-15,881.25,16.6,2065
2008-05-16,897,16.83,2136
2008-05-19,906.5,17.18,2160
2008-05-20,914.5,17.03,2142
2008-05-21,923,17.77,2170
2008-05-22,922.75,17.82,
2008-05-23,927.5,18.1,2182
2008-05-27,906.75,18.14,2157
2008-05-28,902.5,17.26,2054
2008-05-29,883,17.17,1987
2008-05-30,885.75,16.85,2008
2008-06-02,888.25,16.86,2015
2008-06-03,879.25,16.82,2009
2008-06-04,883.5,16.67,1997
2008-06-05,878.75,16.65,1974
2008-06-06,890.5,17.19,2050
2008-06-09,896.25,17.46,2047
2008-06-10,878,16.94,2032
2008-06-11,876.25,16.58,2022
2008-06-12,862.25,16.59,2005
2008-06-13,866,16.31,2043
2008-06-16,888.25,16.73,2045
2008-06-17,881.5,17.22,2047
2008-06-18,887.5,17,2103
2008-06-19,903,17.22,2067
2008-06-20,907.5,17.44,2068
2008-06-23,881,17.19,2045
2008-06-24,889.5,16.85,2037
2008-06-25,882.75,16.7,2012
2008-06-26,909.5,16.88,2068
2008-06-27,919.5,17.4,2053
2008-06-30,930.25,17.65,2064
2008-07-01,937.5,17.56,2075
2008-07-02,935.25,17.92,2070
2008-07-03,934,18.31,2033
2008-07-04,931.25,18.01,2012
2008-07-07,916.75,17.85,1990
2008-07-08,921,17.62,1987
2008-07-09,927.25,17.82,1969
2008-07-10,939.5,18.17,1999
2008-07-11,962.75,18.38,2030
2008-07-14,968,18.69,2017
2008-07-15,986,19.3,1987
2008-07-16,977.5,18.83,1951
2008-07-17,965.5,18.67,1893
2008-07-18,959.75,18.55,1849
2008-07-21,960.5,18.35,1852
2008-07-22,961.5,18.6,1865
2008-07-23,926.5,17.59,1771
2008-07-24,928,17.52,1729
2008-07-25,920.5,17.55,1726
2008-07-28,923.5,17.47,1756
2008-07-29,916.75,17.42,1757
2008-07-30,897.5,17.12,1726
2008-07-31,918,17.48,1758
2008-08-01,912.5,17.59,1675
2008-08-04,905.75,17.37,1587
2008-08-05,882,16.67,1564.5
2008-08-06,879.5,16.74,1612
2008-08-07,871.5,16.59,1600
2008-08-08,852.5,15.76,1552
2008-08-11,852.5,15.335,1543
2008-08-12,817.75,14.45,1494
2008-08-13,818.5,14.68,1485
2008-08-14,818,14.86,1512
2008-08-15,786.5,12.82,1400
2008-08-18,796.25,13.01,1384
2008-08-19,788.75,13.01,1319
2008-08-20,815.75,13.27,1365
2008-08-21,833.5,13.59,1412
2008-08-22,824,13.62,1427
2008-08-26,827,13.05,1425
2008-08-27,827,13.76,1440
2008-08-28,838.25,13.78,1494
2008-08-29,833,13.76,1479
2008-09-01,822.25,13.58,1442
2008-09-02,798.5,13.18,1380
2008-09-03,803.5,12.79,1392
2008-09-04,805.75,13.02,1412
2008-09-05,808.5,12.72,1387
2008-09-08,808,12.38,1376
2008-09-09,781.75,12.04,1270
2008-09-10,775.75,11.27,1213
2008-09-11,740.75,10.66,1170
2008-09-12,750.25,10.8,1187
2008-09-15,775,10.84,1176
2008-09-16,779.5,10.88,1081
2008-09-17,813,10.77,1073
2008-09-18,863,12.93,1132
2008-09-19,869,12.15,1155
2008-09-22,889,12.985,1197
2008-09-23,899,13.38,1210
2008-09-24,896,13.29,1225
2008-09-25,888.5,13.34,1195
2008-09-26,902,13.18,1140
2008-09-29,905,13.06,1093
2008-09-30,884.5,12.96,1004
2008-10-01,880,12.28,1010
2008-10-02,852,12.25,995
2008-10-03,828,11.2,959
2008-10-06,875.5,11.29,983
2008-10-07,876.75,11.64,1008
2008-10-08,903.5,11.65,1004
2008-10-09,883.5,11.64,1027
2008-10-10,900.5,11.74,1001
2008-10-13,831.5,10.61,987
2008-10-14,832.5,10.89,1032
2008-10-15,847,10.92,985
2008-10-16,802.5,9.99,917
2008-10-17,784.5,9.56,856
2008-10-20,795,9.79,877
2008-10-21,772,9.86,882
2008-10-22,744,9.84,852
2008-10-23,720,9.34,790
2008-10-24,712.5,8.88,778
2008-10-27,730.5,9.01,763
2008-10-28,730.5,9.09,811
2008-10-29,764,9.38,817
2008-10-30,755.25,10.02,841
2008-10-31,730.75,9.28,814
2008-11-03,729.5,10.05,821
2008-11-04,741.25,9.95,827
2008-11-05,753.75,10.28,870
2008-11-06,754.5,10.41,862
2008-11-07,735.25,10.13,849
2008-11-10,753,10.31,880
2008-11-11,733.75,9.94,821
2008-11-12,724.75,9.65,824
2008-11-13,713.5,9.365,826
2008-11-14,747.5,9.33,845
2008-11-17,734,9.5,814
2008-11-18,738,9.38,819
2008-11-19,762,9.4,826
2008-11-20,738,9.39,797
2008-11-21,774.5,9.17,812
2008-11-24,822.5,10.04,843
2008-11-25,820.5,10.33,867
2008-11-26,812.5,10.3,867
2008-11-27,814,10.26,860
2008-11-28,814.5,10.12,876
2008-12-01,778,9.91,810
2008-12-02,780,9.41,810
2008-12-03,766.25,9.43,804
2008-12-04,773.25,9.58,794
2008-12-05,749,9.46,788
2008-12-08,767.25,9.73,842
2008-12-09,767.75,9.83,807
2008-12-10,802.25,9.96,824
2008-12-11,827.75,10.39,842
2008-12-12,826.5,10.07,801
2008-12-15,826,10.33,834
2008-12-16,838.25,10.5,830
2008-12-17,870,10.98,855
2008-12-18,855.25,11.29,862
2008-12-19,835.75,10.61,848
2008-12-22,849,10.97,858
2008-12-23,843.5,10.7,851
2008-12-24,,10.29,
2008-12-29,880.25,10.93,904
2008-12-30,869.75,10.83,898
2008-12-31,,10.79,
2009-01-02,874.5,11.08,926
2009-01-05,853.5,11.07,920
2009-01-06,848.25,10.85,955
2009-01-07,848.5,11.41,1000
2009-01-08,855.75,10.88,987
2009-01-09,847.25,11.22,988
2009-01-12,827,11.09,964
2009-01-13,826.5,10.62,931
2009-01-14,821.5,10.77,935
2009-01-15,810,10.51,918
2009-01-16,833.75,10.78,943
2009-01-19,833,11.16,954
2009-01-20,853.25,11.32,947
2009-01-21,849.25,11.34,927
2009-01-22,860,11.32,930
2009-01-23,875.75,11.46,928
2009-01-26,910.25,12.1,952
2009-01-27,897.5,11.91,948
2009-01-28,895.25,11.98,956
2009-01-29,892.25,11.74,953
2009-01-30,919.5,12.51,983
2009-02-02,918.25,12.43,966
2009-02-03,904.5,12.37,963
2009-02-04,905,12.4,962
2009-02-05,920,12.8,981
2009-02-06,913,12.89,989
2009-02-09,895,13.01,981
2009-02-10,909.75,12.96,1031
2009-02-11,938,13.39,1040
2009-02-12,943.25,13.34,1067
2009-02-13,935.5,13.37,1055
2009-02-16,942.5,13.55,1064
2009-02-17,968,13.9,1083
2009-02-18,964,14.05,1087
2009-02-19,980.5,14.26,1063
2009-02-20,989,14.28,1086
2009-02-23,985.75,14.36,1074
2009-02-24,984.25,14.39,1064
2009-02-25,978.5,13.81,1041
2009-02-26,936.5,13.48,1058
2009-02-27,952,13.21,1059
2009-03-02,937.25,13.14,1090
2009-03-03,913.75,12.68,1046
2009-03-04,908.5,12.87,1039
2009-03-05,913,13.15,1056
2009-03-06,936,13.46,1071
2009-03-09,923.75,13.36,1064
2009-03-10,901.5,12.71,1041
2009-03-11,899.5,12.62,1048
2009-03-12,925.25,12.84,1052
2009-03-13,928,13.11,1048
2009-03-16,919.5,13.06,1054
2009-03-17,915.5,12.86,1047
2009-03-18,893.25,12.61,1044
2009-03-19,956.5,13.13,1087
2009-03-20,954,13.65,1110
2009-03-23,949.25,13.76,1131
2009-03-24,923.75,13.51,1109
2009-03-25,929,13.16,1122
2009-03-26,938.25,13.6,1152
2009-03-27,924,13.22,1131
2009-03-30,928,12.96,1120
2009-03-31,916.5,13.11,1124
2009-04-01,924.5,12.98,1128
2009-04-02,897.75,12.88,1139
2009-04-03,905,12.86,1159
2009-04-06,870.25,12.41,1150
2009-04-07,879.75,12.17,1161
2009-04-08,880,12.28,1184
2009-04-09,880.5,12.3,1195
2009-04-14,887.5,12.65,1222
2009-04-15,891,12.935,1216
2009-04-16,880.5,12.65,1213
2009-04-17,870.5,11.98,1215
2009-04-20,877,12.06,1180
2009-04-21,888.75,12.14,1158
2009-04-22,886,12.12,1174
2009-04-23,897.5,12.43,1177
2009-04-24,907.5,12.78,1175
2009-04-27,907.5,12.98,1145
2009-04-28,891,12.56,1078
2009-04-29,898.25,12.5,1088
2009-04-30,883.25,12.63,1093
2009-05-01,884.5,12.15,1076
2009-05-05,910,13.11,1135
2009-05-06,910,13.44,1136
2009-05-07,912.25,14.01,1161
2009-05-08,907,13.9,1149
2009-05-11,913,13.9,1114
2009-05-12,917,14.09,1130
2009-05-13,924,14.14,1121
2009-05-14,925.25,13.84,1106
2009-05-15,929.5,13.92,1109
2009-05-18,921,13.79,1108
2009-05-19,924.75,13.88,1136
2009-05-20,939.5,14.29,1144
2009-05-21,937.5,14.23,1138
2009-05-22,959.75,14.66,1149
2009-05-26,945,14.3,1128
2009-05-27,951,14.5,1134
2009-05-28,957.75,14.88,1128
2009-05-29,975.5,15.52,1175
2009-06-01,981.75,15.86,1214
2009-06-02,980,15.62,1217
2009-06-03,976.75,15.97,1247
2009-06-04,970.75,15.3,1250
2009-06-05,962,15.65,1275
2009-06-08,943.75,14.84,1226
2009-06-09,956,14.93,1246
2009-06-10,953.75,15.39,1267
2009-06-11,947.5,15.09,1253
2009-06-12,937.25,15.07,1241
2009-06-15,932.25,14.31,1234
2009-06-16,934,14.3,1227
2009-06-17,930.5,14.02,1201
2009-06-18,940.5,14.19,1206
2009-06-19,935.25,14.23,1212
2009-06-22,919.25,13.83,1186
2009-06-23,920.75,13.77,1169
2009-06-24,933.5,13.88,1173
2009-06-25,937.25,13.87,1176
2009-06-26,942,14.26,1203
2009-06-29,935.5,14.07,1184
2009-06-30,934.5,13.94,1186
2009-07-01,938.25,13.65,1188
2009-07-02,929.5,13.41,1185
2009-07-03,932.5,13.44,1185
2009-07-06,924.5,13.03,1150
2009-07-07,924,13.32,1143
2009-07-08,918,13.05,1110
2009-07-09,911.75,12.89,1108
2009-07-10,913,12.63,1095
2009-07-13,908.5,12.47,1097
2009-07-14,924.75,12.88,1129
2009-07-15,938,13.27,1158
2009-07-16,935,13.21,1165
2009-07-17,937.5,13.16,1165
2009-07-20,952.75,13.74,1181
2009-07-21,947.75,13.52,1181
2009-07-22,948.25,13.4,1166
2009-07-23,950,13.76,1176
2009-07-24,951.5,13.78,1186
2009-07-27,955,14.06,1211
2009-07-28,944.25,14.02,1213
2009-07-29,931,13.6,1171
2009-07-30,932.5,13.4,1180
2009-07-31,939,13.63,1189
2009-08-03,959.75,14.29,1215
2009-08-04,960.5,14.08,1236
2009-08-05,960.5,14.67,1278
2009-08-06,964,14.67,1281
2009-08-07,956,14.65,1260
2009-08-10,945,14.47,1242
2009-08-11,942.75,14.355,1247
2009-08-12,947.25,14.28,1234
2009-08-13,953.5,15.07,1264
2009-08-14,953.6,14.98,1267
2009-08-17,932.75,14.13,1232
2009-08-18,935,14.09,1221
2009-08-19,943,13.585,1230
2009-08-20,940.5,14.04,1241
2009-08-21,952.5,14.01,1239
2009-08-24,951.5,14.41,1244
2009-08-25,950.5,14.11,1243
2009-08-26,940.5,14.32,1240
2009-08-27,943,14.2,1234
2009-08-28,955.5,14.54,1244
2009-08-31,955.5,14.54,1244
2009-09-01,955,14.74,1234
2009-09-02,964.75,14.91,1210
2009-09-03,983,15.73,1241
2009-09-04,989,15.95,1250
2009-09-07,993,16.21,1255
2009-09-08,1000.75,16.75,1280
2009-09-09,999.5,16.24,1286
2009-09-10,990.75,16.09,1279
2009-09-11,1008.25,16.89,1292
2009-09-14,999.25,16.35,1309
2009-09-15,996,16.52,1303
2009-09-16,1015.75,17.29,1339
2009-09-17,1018.5,17.38,1336
2009-09-18,1012,17.11,1337
2009-09-21,997,16.68,1310
2009-09-22,1014,17.24,1330
2009-09-23,1010.25,17.1,1325
2009-09-24,1009.75,16.76,1325
2009-09-25,991.5,16.2,1281
2009-09-28,991.75,15.91,1272.5
2009-09-29,989.5,16.07,1270
2009-09-30,995.75,16.45,1287
2009-10-01,1004.75,16.55,1292
2009-10-02,1003.5,16.21,1269
2009-10-05,1005.5,16.23,1279
2009-10-06,1038.75,16.95,1310
2009-10-07,1040.25,17.4,1323
2009-10-08,1045,17.8,1335
2009-10-09,1051.5,17.63,1337
2009-10-12,1058.75,17.89,1340
